OBJECTID,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,Shape_Length,Shape_Area
6195,TX287,5,SnD,369130,9203.573635872926388,734764.141554396133870
6196,TX287,5,GrC,748098,17137.350033891485509,1463222.882043721619993
6197,TX287,5,FaB,748068,2280.132643126917174,260756.916746448579943
6198,TX287,5,JeD,614452,1111.242429846454570,85554.623171218030620
6199,TX287,5,EdB,748104,1359.415291060143772,91696.277777122697444
6200,TX287,5,RaB,748071,1532.886405627064505,68634.646375380063546
6201,TX287,5,PdC,369088,3910.727626500417955,486227.775633054727223
6202,TX287,5,PdC,369088,722.806081712824835,19579.791081461498834
6203,TX287,5,TaB,748077,8194.446011793121215,652353.643283137935214
6204,TX287,5,JeE,369107,1315.086050240929126,93159.978035303516663
6205,TX287,5,RoB,369053,5521.002694333811633,258063.691307938250247
6206,TX287,5,LeB,369109,1701.974349216091468,156811.663129152642796
6207,TX287,5,PdC,369088,1348.758230171417836,69681.659277444457985
6208,TX287,5,DuC,748085,1574.646588802722363,68488.418463753725518
6209,TX287,5,JeD,614452,802.429054038629602,27774.442772863865684
6210,TX287,5,JeD,614452,1703.867704949551580,118310.330159008197370
6211,TX287,5,RaB,748071,10394.465285907508587,568730.877336084144190
6212,TX287,5,RoB,369053,9298.132081264371664,748238.293061298667453
6213,TX287,5,RaB,748071,898.304267906132168,33729.304713135563361
6214,TX287,5,GaD,748084,2761.128931980359994,316853.148575060709845
6215,TX287,5,JeD,614452,1121.742669903174146,64528.617580908983655
6216,TX287,5,JeE,369107,512.467198612096581,19802.454545396787580
6217,TX287,5,DuC,748085,1997.973361142745489,69504.622217958138208
6218,TX287,5,PdC,369088,2049.211827675402674,132661.287894492619671
6219,TX287,5,RaB,748071,3313.691801756968744,188237.844312717235880
6220,TX287,5,ArD,748095,6609.395838552047280,876871.662327215075493
6221,TX287,5,JeF,748089,989.155060294584587,73299.216528938501142
6222,TX287,5,SmC,748080,654.503432420931176,28132.612156255796435
6223,TX287,5,PdF,748070,1157.719076096916524,42932.614550371821679
6224,TX287,5,SnD,369130,873.190633853408144,36009.836808042608027
6225,TX287,5,JeD,614452,673.344372297766768,27102.778605668470846
6226,TX287,5,JeD,614452,1532.125796629869683,95195.469420039415127
6227,TX287,5,ChC,748059,1016.343608863977011,45890.665598800806038
6228,TX287,5,JeD,614452,3013.985689667139013,214080.733204558695434
6229,TX287,5,SnD,369130,653.333419679648614,25510.793562198618019
6230,TX287,5,JeD,614452,746.559346989700884,38370.031590855796821
6231,TX287,5,W,1400495,682.697023529065063,24160.198862678011210
6232,TX287,5,RaB,748071,658.639031892541766,24103.590908432524884
6233,TX287,5,ArD,748095,1479.556547195210442,154464.150985608284827
6234,TX287,5,SnC,369129,1853.780917357250701,105159.224138295336161
6235,TX287,5,PdC,369088,722.860726134536094,34094.195121289725648
6236,TX287,5,PdF,748070,620.681763727921407,26683.427601400264393
6237,TX287,5,JeD,614452,2508.693123119226584,190142.684768884297227
6238,TX287,5,ZbA,748108,4577.457766497076591,295015.140890570182819
6239,TX287,5,W,1400495,341.577325774054259,6695.211050288605293
6240,TX287,5,SnC,369129,3161.743181308626390,290663.344077062967699
6241,TX287,5,GaB,369137,1501.854482678520753,95880.466596622645739
6242,TX287,5,TaB,748077,51661.052795299678110,7641819.856126395054162
6243,TX287,5,PdC,369088,1712.623446320406401,111226.734978289052378
6244,TX287,5,BoB,748102,3185.809047068697055,96581.959181329148123
6245,TX287,5,GrC,748098,1251.976260934372249,74988.369991093451972
6246,TX287,5,TaB,748077,2105.417680180353273,124053.731272559656645
6247,TX287,5,ReC,748097,2776.261213816149393,73145.711735769538791
6248,TX287,5,BeB,369146,4087.336201675446318,359593.805714840593282
6249,TX287,5,GrC,748098,935.180969741560489,42977.352576394841890
6250,TX287,5,ZuC,369066,3457.219526933909037,206971.584237825183664
6251,TX287,5,W,1400495,1288.027006066505237,43660.611022578137636
6252,TX287,5,TaB,748077,4119.617077081376010,375894.488944297248963
6253,TX287,5,W,1400495,982.805004369661674,17665.651440857702255
6254,TX287,5,KuC,712136,3018.213414134429513,472938.460397251648828
6255,TX287,5,TaB,748077,6790.083893968771918,787855.485245769727044
6256,TX287,5,BxG,369163,1148.650082278019681,46373.858630330272717
6257,TX287,5,BoB,748102,9213.503189884904714,884474.758981631021015
6258,TX287,5,GgC,712134,753.013382990762466,27268.865093790089304
6259,TX287,5,EdD,748106,2579.375332177876771,208080.030567218083888
6260,TX287,5,LuB,369135,7857.470288325145702,860108.548690963536501
6261,TX287,5,WnB,369112,2080.030264499548593,122659.196025346231181
6262,TX287,5,RaB,748071,1268.904025912023371,54939.500340743128618
6263,TX287,5,TaB,748077,5908.575968425147948,476221.128711389726959
6264,TX287,5,TaB,748077,4861.757650038348402,561957.744034192292020
6265,TX287,5,W,1400495,587.649297769170175,13250.438656607228040
6266,TX287,5,ZaC,712348,1893.138289835668729,182057.398560785106383
6267,TX287,5,ZgC,369096,2877.398746745514927,294928.050438427948393
6268,TX287,5,ChC,748059,3512.202785819631572,336994.637300410948228
6269,TX287,5,SaA,748092,9169.111080836682959,572905.652394919656217
6270,TX287,5,W,1400495,276.375330286939061,4441.827691352931652
6271,TX287,5,SnC,369129,981.390067000110093,46551.637920540408231
6272,TX287,5,DuC,748085,1388.421930252622360,120023.061762070414261
6273,TX287,5,LfA,748058,1307.235655131333260,88656.730344278315897
6274,TX287,5,ChC,748059,1737.348754910337675,93043.326738956980989
6275,TX287,5,TaB,748077,2228.635243610615817,160945.971648505161284
6276,TX287,5,GrC,748098,2119.057789914015302,105228.615300841542194
6277,TX287,5,CrC,369081,5285.811025274299027,879976.984667275217362
6278,TX287,5,ChC,748059,3821.279588911530936,344298.036912290088367
6279,TX287,5,NoC,748065,1801.944285557471176,140683.718797776062274
6280,TX287,5,W,1400495,456.591292934055161,10411.044803208307712
6281,TX287,5,LfA,748058,1891.606597919969545,116188.645407924224855
6282,TX287,5,DwB,369080,20629.120074611935706,4066378.215104954317212
6283,TX287,5,W,1400495,526.653054892755563,14624.058849143206317
6284,TX287,5,W,1400495,497.151632391529574,12793.356021536199478
6285,TX287,5,GrC,748098,1885.997520237090384,164533.539383240538882
6286,TX287,5,WgE,695220,19558.133102697684080,4523523.521678093820810
6287,TX287,5,ZuC,369066,2557.166108334647561,259044.416632075619418
6288,TX287,5,ZaD,369064,2026.074659128885514,40647.260178216594795
6289,TX287,5,W,1400495,395.523687084236997,10843.607759154332598
6290,TX287,5,FaB,748068,1001.107267481894610,43548.756113837276644
6291,TX287,5,BgB,712126,1937.314504239396911,101094.195208806166193
6292,TX287,5,TaB,748077,2606.214296105779795,168466.500337678997312
6293,TX287,5,BuC,369142,8534.022746737337002,607406.608753645326942
6294,TX287,5,BoB,748102,6488.243013486685413,370165.481237038678955
6295,TX287,5,CrC,369081,2435.338366900706660,212219.072673112765187
6296,TX287,5,CrC2,748067,3033.612324868324777,151347.838211294641951
6297,TX287,5,SoC,748072,1374.800846164425366,70018.454851281523588
6298,TX287,5,ChC,748059,1553.887740474335942,105798.846095258151763
6299,TX287,5,GaB,369137,2290.831179701592646,192716.189946839760523
6300,TX287,5,CrC,369081,528.292702788684778,17963.102488901378820
6301,TX287,5,JeF,748089,870.091488151230237,36806.866539300943259
6302,TX287,5,RaB,748071,1368.019622491537575,51687.872829729676596
6303,TX287,5,SnC,369129,1447.262730779949152,70602.863613170557073
6304,TX287,5,GaB,369137,1184.445948532292959,54197.664625478755624
6305,TX287,5,SnC,369129,4373.646699782829273,518306.108612788259052
6306,TX287,5,SnC,369129,1578.334346427883702,146235.072482208808651
6307,TX287,5,JeE,369107,1682.806389496574184,64468.185416198619350
6308,TX287,5,SnC,369129,2715.876154599791789,224939.282868902664632
6309,TX287,5,CrC,369081,3709.887856761868079,244557.184954623953672
6310,TX287,5,RoB,369053,1095.628387347529269,67109.240878959899419
6311,TX287,5,JeE,369107,1250.114547619489031,109267.461558213515673
6312,TX287,5,PdC,369088,543.108212064998725,17446.213449787803256
6313,TX287,5,JeE,369107,907.332642194472669,46152.005351746054657
6314,TX287,5,PdC,369088,930.017353189641085,51133.925669752628892
6315,TX287,5,W,1400495,402.458162155708010,10052.644997717050501
6316,TX287,5,PdC,369088,1752.712160112405627,130563.855622445742483
6317,TX287,5,FaB,748068,1302.409793224990381,60270.721453448917600
6318,TX287,5,RoB,369053,776.074127539657638,27791.738705081941589
6319,TX287,5,JeF,748089,1716.618794171092986,154601.985146560007706
6320,TX287,5,SnC,369129,3803.094459366182491,279793.927992823068053
6321,TX287,5,RoB,369053,1254.912311013635190,52469.210083869082155
6322,TX287,5,PdC,369088,1412.610082690359377,101347.008346180198714
6323,TX287,5,RoB,369053,3428.554327251577433,236373.791713234211784
6324,TX287,5,LeB,369109,4378.991644918266502,411284.374364492541645
6325,TX287,5,SnC,369129,1229.073417824451553,44254.089161772317311
6326,TX287,5,BeB,369146,960.556576972527068,53218.677325697775814
6327,TX287,5,PdC,369088,2025.409106494887737,109723.246152319698012
6328,TX287,5,LeB,369109,4747.813717476923557,393789.696332210209221
6329,TX287,5,RaB,748071,1782.020332788232054,93537.674277077370789
6330,TX287,5,PdF,748070,1381.505045653056186,97191.919318454718450
6331,TX287,5,WwA,748073,7582.792962047458786,495756.382040471187793
6332,TX287,5,SnD,369130,1505.207690087137053,66038.426831131029758
6333,TX287,5,PdC,369088,967.502888173447786,47263.529855769826099
6334,TX287,5,CrC,369081,1677.389046151572984,116566.405195782470400
6335,TX287,5,GaB,369137,1112.534753641137968,60651.583435045307851
6336,TX287,5,EgD,369122,1819.051047794231408,74533.952736796141835
6337,TX287,5,CrC,369081,2384.532212473235631,221639.017671556939604
6338,TX287,5,GaB,369137,1846.235934481383765,176445.396336342004361
6339,TX287,5,TaB,748077,1675.986038188114435,79601.524807956986479
6340,TX287,5,PdC,369088,2194.260777107890590,218257.688712131814100
6341,TX287,5,SmC,748080,604.279037474905408,19552.867112031341094
6342,TX287,5,LuB,369135,1798.880686625047474,90532.226502225923468
6343,TX287,5,DuC,748085,871.950835962389419,29537.212743485441024
6344,TX287,5,EdB,748104,3379.190853471734954,186766.683559012657497
6345,TX287,5,CrC2,748067,1668.558245836110245,83186.908490167625132
6346,TX287,5,CrC,369081,3204.730997682680481,239420.374692970799515
6347,TX287,5,EdC2,369068,5230.726607433552999,809096.679029354592785
6348,TX287,5,UcA,748091,9859.558406800306329,572473.826909100986086
6349,TX287,5,W,1400495,461.977165539924044,10758.507404057540043
6350,TX287,5,ChC,748059,2255.870251695204388,167856.964142314507626
6351,TX287,5,SmC,748080,806.828169330595415,40670.491708152236242
6352,TX287,5,TaB,748077,5811.549895201374966,841198.524068430648185
6353,TX287,5,WgE,695220,3909.431129073655939,136850.354053309623851
6354,TX287,5,BuC,369142,2077.981436468181528,162469.789906130812597
6355,TX287,5,GrC,748098,2651.559036302904588,341490.411127715313341
6356,TX287,5,GaD,748084,2350.716004877966498,190443.978904496936593
6357,TX287,5,JeD,614452,653.684601730255963,30110.323362112118048
6358,TX287,5,ZaC,712348,16281.192666407425349,2315069.045922174118459
6359,TX287,5,MaA,369124,2476.307485754356094,101959.990123981478973
6360,TX287,5,FaB,748068,458.870427319518512,11734.947156009902756
6361,TX287,5,W,1400495,298.396748910270333,5729.129775427722961
6362,TX287,5,GrC,748098,958.379139512403412,31440.038594706766162
6363,TX287,5,LeB,369109,608.387564338621587,20000.656215981227433
6364,TX287,5,ChC,748059,1390.536754594998229,84726.920757691928884
6365,TX287,5,W,1400495,469.975568990374995,10381.640200304760583
6366,TX287,5,SmC,748080,659.444982296743319,22811.590377743803401
6367,TX287,5,TaB,748077,3572.840772958914840,617969.010648854426108
6368,TX287,5,ZuC,369066,8510.788442907880381,991270.159205871517770
6369,TX287,5,LuB,369135,8573.336455543789270,887749.189487373223528
6370,TX287,5,SnC,369129,10318.142239291677470,1155450.220391517039388
6371,TX287,5,RsC,748090,2529.874774809590690,103854.014829548075795
6372,TX287,5,SnC,369129,884.416612881574338,35397.898104667554435
6373,TX287,5,GsB,369089,2554.043233364321168,313807.630940672475845
6374,TX287,5,PdF,748070,2218.493408135869686,106093.367644272962934
6375,TX287,5,FaB,748068,822.526024465648788,28547.215611352046835
6376,TX287,5,GaB,369137,3110.917039171295983,296127.001886858080979
6377,TX287,5,UfA,369162,5479.641773283522525,261260.175087181181880
6378,TX287,5,UfA,369162,2427.793026978193666,276396.693884396518115
6379,TX287,5,MaA,369124,5189.191725215046063,809589.064533596509136
6380,TX287,5,LfA,748058,3177.396206082958997,205509.734705221490003
6381,TX287,5,GaD,748084,1549.375906454248707,68296.980641960268258
6382,TX287,5,JgD,748120,2953.622009774629987,235902.872507221181877
6383,TX287,5,SpC,369069,2113.137434375126759,221647.142260983557208
6384,TX287,5,GgC,712134,776.374671090962124,36699.712417741058744
6385,TX287,5,TaB,748077,11343.950611706544805,1468722.100647221086547
6386,TX287,5,EdB,748104,2139.473126572231649,150768.881523071060656
6387,TX287,5,RaB,748071,4353.866520611418309,270028.518194558622781
6388,TX287,5,LuC,748082,2957.540484526031833,178918.825910976302112
6389,TX287,5,DuC,748085,851.170361110162048,47637.398009555501631
6390,TX287,5,RoB,369053,2059.739286142115816,117833.823353427724214
6391,TX287,5,KuC,712136,5383.622095577057735,561143.248522968846373
6392,TX287,5,EdD,748106,1530.434725374450181,73486.001874681984191
6393,TX287,5,ChC,748059,764.516440692203219,33605.952390817292326
6394,TX287,5,PdC,369088,491.001602904659194,16803.854898453242640
6395,TX287,5,RaB,748071,1607.424425046615625,78932.825959403664456
6396,TX287,5,W,1400495,386.211878862229753,8900.494063756825199
6397,TX287,5,LeB,369109,1404.374737322013743,109083.909592314506881
6398,TX287,5,SnC,369129,953.018522094658920,37046.451018921987270
6399,TX287,5,WwA,748073,5399.622991434217511,496582.349961465341039
6400,TX287,5,RaB,748071,4218.491312521217878,298156.717943645722698
6401,TX287,5,JeD,614452,1439.632709708245102,91759.695326319837477
6402,TX287,5,RoB,369053,1195.823332400768550,50513.533282394426351
6403,TX287,5,RoB,369053,626.569609987919307,24299.663741104872315
6404,TX287,5,RsC,748090,5798.757154796887335,411198.615812872885726
6405,TX287,5,W,1400495,1238.435641565905371,62647.161827394913416
6406,TX287,5,UfA,369162,3772.770361048607811,224152.372276432666695
6407,TX287,5,W,1400495,494.839023001960243,16094.841177191336101
6408,TX287,5,UcA,748091,246.899102908122899,3080.156163912704869
6409,TX287,5,EdD,748106,1686.775508793184144,136605.647490335803013
6410,TX287,5,W,1400495,338.793291766960863,7227.163117686764053
6411,TX287,5,GrC,748098,810.493143852847311,42088.769316965888720
6412,TX287,5,BoB,748102,5273.137033524890285,395739.801104454963934
6413,TX287,5,TaB,748077,3184.471336283781511,130848.752004523586947
6414,TX287,5,ZaC,712348,3987.930988443330079,540096.079290037509054
6415,TX287,5,EdB,748104,4283.173746572485470,272049.668308706081007
6416,TX287,5,BoB,748102,1136.285739330842489,37200.119705209763197
6417,TX287,5,ZgC,369096,2997.535796954049147,302497.895904218778014
6418,TX287,5,ZgC,369096,1191.391171349320985,89368.839466768564307
6419,TX287,5,GrC,748098,907.463223298166099,51282.026144371338887
6420,TX287,5,LuB,369135,1917.573454619479435,141776.936195651767775
6421,TX287,5,LuC,748082,662.681427349317232,21350.804881358897546
6422,TX287,5,ZaC,712348,2780.801794007081753,165115.959541986521799
6423,TX287,5,KuC,712136,1068.490411496448814,62723.572936682263389
6424,TX287,5,FaB,748068,1056.869345101792760,67962.712971161439782
6425,TX287,5,SmC,748080,1919.302548099887645,102660.660600772200269
6426,TX287,5,GsB,369089,876.465863296759039,39460.432805925134744
6427,TX287,5,GaB,369137,1668.275012816063509,104817.766916128821322
6428,TX287,5,CrC,369081,5948.479782501386580,599389.285023245029151
6429,TX287,5,SmC,748080,774.308563275568531,31280.705400183276652
6430,TX287,5,GaB,369137,2958.060581481989175,328822.769070839392953
6431,TX287,5,FaB,748068,1192.638497727732556,66000.130410049459897
6432,TX287,5,EdD,748106,2644.217203289075314,196908.813778907264350
6433,TX287,5,JeD,614452,643.863282606262601,25245.228627605356451
6434,TX287,5,W,1400495,565.869244570489400,10093.091271760800737
6435,TX287,5,RsC,748090,799.517767757592310,34116.550508867054305
6436,TX287,5,EgD,369122,1637.079236031521759,46201.066255138735869
6437,TX287,5,EdB,748104,2084.639493038725504,154517.869489842443727
6438,TX287,5,RoB,369053,2255.563008933502715,108628.768340063310461
6439,TX287,5,CrC,369081,1203.568358443517582,62407.798531081622059
6440,TX287,5,RoB,369053,2846.275848928895812,293303.551084241946228
6441,TX287,5,TaB,748077,2550.412117336587926,97582.839626783461426
6442,TX287,5,GaB,369137,2066.213867555804882,126693.959833697619615
